2022-09-06 13:50:36,570 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 零件1^2-1
2022-09-06 13:50:36,570 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 大铝-5
2022-09-06 13:50:36,570 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 大铝-5
2022-09-06 13:50:36,570 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 大铝-5
2022-09-06 13:50:36,570 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RS-LIDAR-16-1
2022-09-06 13:50:36,571 INFO  ExportHelperExtension.cs: 1136 - Found 32 in RS-LIDAR-16-1
2022-09-06 13:50:36,571 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RS-LIDAR-16-1
2022-09-06 13:50:36,571 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Helios_电源盒_直头线（标准版）_asm-2
2022-09-06 13:50:36,571 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Helios_电源盒_直头线（标准版）_asm-2
2022-09-06 13:50:36,571 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Helios_电源盒_直头线（标准版）_asm-2
2022-09-06 13:50:36,572 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GL-AR750-2
2022-09-06 13:50:36,572 INFO  ExportHelperExtension.cs: 1136 - Found 43 in GL-AR750-2
2022-09-06 13:50:36,572 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GL-AR750-2
2022-09-06 13:50:36,572 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Helios_电源盒_直头线（标准版）_asm-1
2022-09-06 13:50:36,572 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Helios_电源盒_直头线（标准版）_asm-1
2022-09-06 13:50:36,573 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Helios_电源盒_直头线（标准版）_asm-1
2022-09-06 13:50:36,573 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from M-LIMO-070023-E，nano外壳改 2022-05-07-1
2022-09-06 13:50:36,573 INFO  ExportHelperExtension.cs: 1136 - Found 51 in M-LIMO-070023-E，nano外壳改 2022-05-07-1
2022-09-06 13:50:36,576 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in M-LIMO-070023-E，nano外壳改 2022-05-07-1
2022-09-06 13:50:36,577 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from GL-AR750-1
2022-09-06 13:50:36,590 INFO  ExportHelperExtension.cs: 1136 - Found 43 in GL-AR750-1
2022-09-06 13:50:36,590 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in GL-AR750-1
2022-09-06 13:50:36,590 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from M-D024-250007-A-1
2022-09-06 13:50:36,591 INFO  ExportHelperExtension.cs: 1136 - Found 63 in M-D024-250007-A-1
2022-09-06 13:50:36,591 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in M-D024-250007-A-1
2022-09-06 13:50:36,591 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from M-D053-251003-A-1
2022-09-06 13:50:36,592 INFO  ExportHelperExtension.cs: 1136 - Found 47 in M-D053-251003-A-1
2022-09-06 13:50:36,592 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in M-D053-251003-A-1
2022-09-06 13:50:36,592 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Leetop-AGX Xavier-1
2022-09-06 13:50:36,593 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Leetop-AGX Xavier-1
2022-09-06 13:50:36,593 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Leetop-AGX Xavier-1
2022-09-06 13:50:36,594 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 大铝-6
